"","houses","numocc","numFem","numMale","oldest","youngest","headsex","headage","net","under5","under1","under18","periph","lat","lon","hspray","site","elev","lang"
"2510","KBK_1_0001",4,2,2,26.53,3.19,"F",26.53,4,2,0,3,0,0.2291,34.95562,0,1,1646,4
"2511","KBK_1_0013",5,2,3,50.78,2.75,"M",50.78,0,1,0,2,0,0.22911,34.95382,0,1,1675,4
"2512","KBK_1_0003",5,3,2,47.9,8.55,"F",47.9,1,0,0,4,0,0.22913,34.9563,0,1,1647,4
"2513","KBK_4_0042",6,5,1,53.85,3.82,"M",53.85,0,2,0,4,0,0.22913,34.97454,0,1,1766,4
"2514","KBK_8_0039",3,2,1,35.84,10.82,"F",35.84,1,0,0,2,0,0.22913,34.96577,3,1,1654,4
"2515","KBK_3_0076",4,3,1,53.85,10.82,"F",53.85,0,0,0,3,0,0.22923,34.96858,0,1,1686,4
"2516","KBK_3_0070",3,2,1,37.84,2.81,NA,NA,0,1,0,2,0,0.22924,34.97087,0,1,1701,4
"2517","KBK_1_0002",9,7,2,42.73,2.62,"M",42.73,2,2,0,7,0,0.22927,34.95562,0,1,1650,4
"2518","KBK_3_0072",4,4,0,48.84,14.82,NA,NA,1,0,0,2,0,0.22928,34.97034,0,1,1697,4
"2519","KBK_1_0012",3,2,1,24.18,2.75,"M",24.18,0,1,0,1,0,0.2293,34.95322,0,1,1679,4
"2520","KBK_4_0024",4,3,1,65.86,0.81,"M",65.86,0,1,1,1,0,0.22935,34.97623,0,1,1789,4
"2521","KBK_4_0025",5,3,2,30.84,2.82,"M",30.84,0,1,0,3,0,0.22939,34.97609,0,1,1786,4
"2522","KBK_3_0073",8,5,3,74.86,0.81,"M",74.86,0,2,1,5,0,0.22941,34.96943,0,1,1684,5
"2523","KBK_3_0071",2,1,1,22.83,0.81,NA,NA,2,1,1,1,0,0.22944,34.97011,0,1,1695,4
"2524","KBK_4_0026",7,4,3,41.84,1.81,"M",41.84,0,2,0,4,0,0.22947,34.97557,0,1,1779,4
"2525","KBK_3_0019",5,4,1,34.78,3.76,NA,NA,3,1,0,3,0,0.22948,34.96708,0,1,1667,4
"2526","KBK_3_0004",3,3,0,74.81,3.76,"F",74.81,0,1,0,1,0,0.22951,34.96366,0,1,1631,4
"2527","KBK_5_0011",5,3,2,25.83,2.82,"M",25.83,0,1,0,3,0,0.22964,34.97879,0,1,1892,4
"2528","KBK_1_0099",5,3,2,32.77,7.67,"M",32.77,2,0,0,3,1,0.22967,34.95723,0,1,1665,5
"2529","KBK_1_0011",4,3,1,30.35,0.41,"F",30.35,0,1,1,2,0,0.22969,34.95295,0,1,1682,4
"2530","KBK_3_0021",6,4,2,40.78,4.76,NA,NA,0,1,0,5,0,0.22971,34.96762,0,1,1670,4
"2531","KBK_5_0012",2,1,1,65.86,62.86,"M",65.86,0,0,0,0,0,0.22974,34.97871,0,1,1892,4
"2532","KBK_5_0013",6,2,4,42.85,3.82,"M",42.85,0,1,0,4,0,0.22981,34.97826,0,1,1884,4
"2533","KBK_4_0045",4,3,1,45.84,2.82,"M",45.84,0,1,0,2,0,0.22984,34.97484,0,1,1775,4
"2534","KBK_3_0006",11,7,4,60.79,0.75,"M",60.79,2,3,1,6,0,0.22991,34.96521,0,1,1640,4
"2535","KBK_1_0082",4,2,2,25.76,1.75,NA,NA,0,1,0,3,0,0.22992,34.95528,0,1,1671,4
"2536","KBK_3_0068",5,4,1,62.85,12.82,"F",62.85,0,0,0,2,0,0.22998,34.9723,0,1,1703,4
"2537","KBK_3_0003",6,4,2,35.78,3.76,"M",35.78,1,1,0,4,0,0.23,34.96361,0,1,1625,4
"2538","KBK_3_0007",3,1,2,60.79,14.76,"M",60.79,0,0,0,1,0,0.23001,34.9656,0,1,1646,4
"2539","KBK_3_0027",7,3,4,70.81,0.76,"M",70.81,0,1,1,4,0,0.23001,34.96862,0,1,1689,4
"2540","KBK_4_0044",3,2,1,66.86,10.82,"F",66.86,0,0,0,2,0,0.23001,34.97603,0,1,1793,4
"2541","KBK_5_0007",6,2,4,36.84,2.82,"M",36.84,0,1,0,4,0,0.23001,34.98056,0,1,1940,4
"2542","KBK_1_0084",2,1,1,22.76,18.76,"M",22.76,0,0,0,0,0,0.23006,34.95457,0,1,1674,4
"2543","KBK_1_0081",4,2,2,78.8,5.75,"M",78.8,0,0,0,2,0,0.23007,34.95512,0,1,1674,4
"2544","KBK_1_0100",4,2,2,64.79,13.76,"M",64.79,1,0,0,1,0,0.23009,34.95878,0,1,1660,5
"2545","KBK_1_0080",4,2,2,30.77,1.75,NA,NA,0,1,0,3,0,0.23017,34.95495,0,1,1674,4
"2546","KBK_1_0076",6,5,1,34.77,1.75,"M",34.77,6,2,0,4,0,0.23026,34.95325,0,1,1686,4
"2547","KBK_3_0020",2,1,1,63.8,62.8,"M",63.8,2,0,0,0,0,0.2303,34.96662,0,1,1670,4
"2548","KBK_3_0067",2,1,1,28.83,21.82,"M",28.83,0,0,0,0,0,0.2303,34.97244,0,1,1699,4
"2549","KBK_1_0077",2,1,1,62.79,52.78,"M",62.79,2,0,0,0,0,0.23032,34.95329,0,1,1686,4
"2550","KBK_3_0008",6,3,3,55.79,1.75,"M",52.79,6,1,0,3,0,0.23047,34.96477,0,1,1667,4
"2551","KBK_5_0008",7,4,3,70.87,2.82,"M",70.87,0,2,0,5,0,0.23052,34.97965,0,1,1926,4
"2552","KBK_1_0078",7,3,4,60.7,3.75,"M",60.7,0,2,0,5,0,0.23054,34.95415,0,1,1681,4
"2553","KBK_5_0014",5,2,3,34.84,4.82,"M",34.84,0,1,0,3,0,0.23054,34.97825,0,1,1889,4
"2554","KBK_5_0009",4,1,3,29.84,2.82,"M",29.84,0,2,0,2,0,0.23058,34.97961,0,1,1929,4
"2555","KBK_1_0079",6,5,1,33.77,0.75,"F",33.77,0,2,1,5,0,0.23059,34.95502,0,1,1674,4
"2556","KBK_1_0102",4,1,3,31.77,4.25,"F",31.77,0,1,0,3,0,0.23061,34.95597,0,1,1668,5
"2557","KBK_1_0085",3,2,1,23.76,2.75,NA,NA,0,1,0,2,0,0.23065,34.95423,0,1,1677,4
"2558","KBK_3_0002",5,2,3,31.78,1.75,NA,NA,5,2,0,4,0,0.23066,34.9637,0,1,1620,4
"2559","KBK_3_0023",4,2,2,54.79,8.76,"F",54.79,0,0,0,2,0,0.23067,34.96932,0,1,1698,4
"2560","KBK_3_0001",6,4,2,32.78,3.76,"M",32.78,1,1,0,4,0,0.23078,34.96353,0,1,1620,4
"2561","KBK_1_0104",3,2,1,55.79,15.76,NA,NA,0,0,0,1,0,0.23081,34.95825,0,1,1672,4
"2562","KBK_5_0010",1,1,0,63.86,63.86,"F",63.86,1,0,0,0,0,0.23082,34.97962,0,1,1932,4
"2563","KBK_1_0105",2,2,0,28.77,11.76,"F",28.77,0,0,0,1,0,0.23086,34.95728,0,1,1666,4
"2564","KBK_3_0024",9,6,3,47.79,1.76,"F",47.79,0,2,0,7,0,0.23095,34.96937,0,1,1700,4
"2565","KBK_3_0025",6,3,3,50.79,3.76,"M",50.79,1,1,0,4,0,0.23103,34.96907,0,1,1701,4
"2566","KBK_5_0015",4,3,1,27.84,4.82,NA,NA,0,1,0,3,0,0.23103,34.97842,0,1,1893,4
"2567","KBK_3_0017",9,4,5,54.79,6.76,NA,NA,2,0,0,4,0,0.2311,34.96563,0,1,1677,4
"2568","KBK_3_0009",4,2,2,34.78,6.76,"F",34.78,4,0,0,3,0,0.23112,34.96443,0,1,1674,4
"2569","KBK_3_0044",3,1,2,50.85,20.82,"F",50.85,0,0,0,0,0,0.23124,34.96989,0,1,1714,4
"2570","KBK_3_0066",5,3,2,34.84,1.81,NA,NA,0,2,0,4,0,0.23132,34.97308,0,1,1714,4
"2571","KBK_3_0026",3,2,1,24.77,1.76,"M",24.77,0,1,0,1,0,0.23138,34.96934,0,1,1709,4
"2572","KBK_1_0131",6,5,1,42.78,1.75,"F",42.78,3,2,0,4,0,0.23139,34.96302,0,1,1697,4
"2573","KBK_5_0016",7,4,3,54.85,3.82,"M",54.85,0,1,0,5,0,0.23139,34.97821,0,1,1895,4
"2574","KBK_1_0107",5,4,1,39.78,1.75,"M",39.78,5,2,0,3,0,0.23141,34.96301,0,1,1749,4
"2575","KBK_3_0010",1,1,0,38.78,38.78,"F",38.78,0,0,0,0,0,0.23146,34.96469,0,1,1678,4
"2576","KBK_3_0015",2,2,0,66.8,14.77,"F",66.8,1,0,0,1,0,0.23149,34.96567,0,1,1681,4
"2577","KBK_3_0014",6,4,2,33.78,3.76,NA,NA,6,3,0,5,0,0.2315,34.96555,0,1,1682,4
"2578","KBK_3_0065",4,2,2,73.86,6.82,"M",73.86,0,0,0,1,0,0.23158,34.97308,0,1,1711,4
"2579","KBK_3_0043",6,4,2,39.84,2.81,"M",39.84,6,2,0,4,0,0.23161,34.97044,0,1,1719,4
"2580","KBK_3_0052",4,2,2,30.83,1.81,NA,NA,0,1,0,3,0,0.23167,34.97135,0,1,1720,4
"2581","KBK_3_0037",6,4,2,36.84,2.81,NA,NA,3,2,0,5,0,0.23174,34.96748,0,1,1681,4
"2582","KBK_3_0051",7,4,3,33.83,1.81,NA,NA,0,2,0,6,0,0.23175,34.97119,0,1,1721,4
"2583","KBK_3_0063",3,1,2,62.85,18.82,"M",62.85,0,0,0,0,0,0.23176,34.97212,0,1,1691,4
"2584","KBK_1_0127",4,2,2,27.77,2.75,"M",27.77,1,2,0,2,0,0.23188,34.96298,0,1,1694,5
"2585","KBK_3_0054",3,1,2,25.83,0.81,"M",25.83,3,1,1,1,0,0.23189,34.97143,0,1,1723,4
"2586","KBK_3_0013",5,1,4,31.78,1.76,NA,NA,2,2,0,4,0,0.23194,34.96567,0,1,1684,4
"2587","KBK_3_0036",6,3,3,65.85,2.81,"M",65.85,0,1,0,1,0,0.23198,34.96816,0,1,1676,4
"2588","KBK_3_0064",3,2,1,37.84,10.82,"M",37.84,0,0,0,1,0,0.23201,34.97207,0,1,1701,4
"2589","KBK_3_0042",6,2,4,37.84,3.81,"M",37.84,0,1,0,4,0,0.23203,34.96952,0,1,1709,4
"2590","KBK_3_0028",4,2,2,51.79,9.76,"M",51.79,0,0,0,2,0,0.23205,34.96474,0,1,1685,4
"2591","KBK_3_0012",5,2,3,30.78,1.75,NA,NA,1,2,0,4,0,0.23207,34.96484,0,1,1685,4
"2592","KBK_3_0041",4,3,1,65.85,7.82,"M",65.85,0,0,0,2,0,0.23209,34.96943,0,1,1710,4
"2593","KBK_3_0055",3,2,1,72.86,4.81,"M",72.86,0,1,0,1,0,0.23209,34.97134,0,1,1726,4
"2594","KBK_3_0062",3,3,0,37.84,9.82,"F",37.84,0,0,0,2,0,0.23209,34.97236,0,1,1725,4
"2595","KBK_5_0017",7,3,4,33.84,4.82,"M",33.84,0,1,0,5,0,0.23215,34.97818,0,1,1909,4
"2596","KBK_1_0109",3,1,2,62.79,4.75,"F",62.79,0,1,0,2,1,0.23217,34.96294,0,1,1721,4
"2597","KBK_2_0026",4,2,2,45.78,9.75,"M",45.78,4,0,0,2,0,0.23218,34.96332,0,1,1650,4
"2598","KBK_3_0060",2,1,1,31.83,19.82,"M",31.83,0,0,0,0,0,0.23221,34.97252,0,1,1723,4
"2599","KBK_5_0018",4,3,1,28.84,2.82,"M",28.84,0,1,0,2,0,0.2323,34.97773,0,1,1896,4
"2600","KBK_2_0029",1,1,0,21.76,21.76,"F",21.76,1,0,0,0,0,0.23235,34.96347,0,1,1642,4
"2601","KBK_3_0040",1,1,0,90.87,90.87,"F",90.87,0,0,0,0,0,0.23235,34.96941,0,1,1710,4
"2602","KBK_3_0049",5,3,2,33.83,4.81,"M",33.83,0,1,0,3,0,0.2324,34.96993,0,1,1724,4
"2603","KBK_3_0061",7,2,5,32.83,1.81,"M",32.83,0,2,0,5,0,0.23244,34.97219,0,1,1723,4
"2604","KBK_3_0039",3,1,2,62.85,26.83,"M",62.85,2,0,0,0,0,0.2326,34.96914,0,1,1709,4
"2605","KBK_2_0035",2,2,0,82.81,20.76,"F",82.81,0,0,0,0,0,0.23261,34.96506,0,1,1690,5
"2606","KBK_5_0023",6,3,3,56.85,6.82,"F",56.85,0,0,0,2,0,0.23263,34.97939,0,1,1938,4
"2607","KBK_5_0019",7,4,3,62.86,1.82,"M",62.86,0,2,0,4,0,0.2327,34.97772,0,1,1900,4
"2608","KBK_3_0029",4,1,3,65.8,3.76,"M",65.8,2,1,0,1,0,0.23272,34.96744,0,1,1696,4
"2609","KBK_2_0039",3,2,1,50.79,12.76,"M",50.79,1,0,0,1,0,0.23273,34.96584,0,1,1699,4
"2610","KBK_2_0040",6,2,4,28.77,0.75,"M",28.77,0,2,1,4,0,0.23277,34.96659,0,1,1700,4
"2611","KBK_2_0032",9,5,4,50.78,0.75,"M",50.78,0,2,1,7,0,0.2329,34.96349,0,1,1655,4
"2612","KBK_2_0033",4,3,1,50.78,2.75,"F",50.78,0,1,0,2,0,0.23292,34.9646,0,1,1677,4
"2613","KBK_3_0048",5,4,1,23.83,0.81,NA,NA,1,2,1,4,1,0.23292,34.97038,0,1,1734,4
"2614","KBK_3_0057",4,2,2,40.84,9.82,"M",40.84,0,0,0,2,0,0.23294,34.97353,0,1,1754,5
"2615","KBK_5_0021",1,1,0,81.87,81.87,"F",81.87,0,0,0,0,0,0.23296,34.97811,0,1,1907,4
"2616","KBK_2_0064",6,3,3,58.79,10.76,"M",58.79,0,0,0,2,0,0.23303,34.96763,0,1,1662,4
"2617","KBK_2_0059",5,3,2,28.77,0.75,NA,NA,2,1,1,4,0,0.23308,34.96839,0,1,1720,4
"2618","KBK_5_0022",4,2,2,34.84,2.82,NA,NA,0,1,0,3,0,0.23317,34.97899,0,1,1930,4
"2619","KBK_5_0020",5,3,2,27.84,2.82,"M",27.84,0,1,0,3,0,0.23318,34.97816,0,1,1912,4
"2620","KBK_2_0038",9,4,5,36.78,0.75,NA,NA,1,2,1,7,0,0.23343,34.96612,0,1,1712,5
"2621","KBK_2_0041",3,2,1,32.77,13.76,"M",32.77,0,0,0,1,0,0.23343,34.96752,0,1,1711,4
"2622","KBK_2_0044",5,3,2,35.78,2.75,"M",35.78,0,1,0,3,0,0.23352,34.96736,0,1,1715,4
"2623","KBK_2_0061",2,1,1,65.79,53.79,"M",65.79,0,0,0,0,0,0.23359,34.9678,0,1,1721,4
"2624","KBK_3_0058",3,2,1,30.83,3.81,"F",30.83,0,1,0,2,0,0.23361,34.97384,0,1,1765,5
"2625","KBK_3_0059",3,1,2,37.84,10.82,"M",37.84,1,0,0,1,0,0.23363,34.9742,0,1,1741,5
"2626","KBK_2_0051",2,2,0,23.77,1.75,NA,NA,2,1,0,1,0,0.23369,34.96913,0,1,1735,4
"2627","KBK_2_0053",3,1,2,16.76,0.75,"M",16.76,0,1,1,3,0,0.23374,34.96951,0,1,1742,4
"2628","KBK_2_0052",3,2,1,64.79,9.76,"M",64.79,0,0,0,1,0,0.23382,34.96945,0,1,1736,4
"2629","KBK_2_0050",1,1,0,60.79,60.79,"F",60.79,1,0,0,0,0,0.23383,34.96914,0,1,1734,4
"2630","KBK_2_0042",3,2,1,76.8,6.76,"F",76.8,0,0,0,2,0,0.23385,34.96728,0,1,1715,4
"2631","KBK_2_0060",4,3,1,35.78,0.75,NA,NA,0,1,1,3,0,0.23388,34.96805,0,1,1725,4
"2632","KBK_2_0065",4,2,2,27.77,2.75,"M",27.77,0,2,0,2,0,0.23392,34.96921,0,1,1710,4
"2633","KBK_2_0055",6,3,3,33.19,1.75,NA,NA,0,3,0,5,0,0.23394,34.96992,0,1,1745,4
"2634","KBK_2_0056",3,3,0,40.78,8.76,"F",40.78,1,0,0,2,0,0.23413,34.97037,0,1,1744,4
"2635","KBK_1_0111",3,1,2,27.77,0.75,NA,NA,3,1,1,2,0,0.23419,34.9623,0,1,1766,4
"2636","KBK_3_0091",1,1,0,50.85,50.85,"F",50.85,1,0,0,0,0,0.23424,34.972,0,1,1771,4
"2637","KBK_2_0045",3,2,1,48.78,7.76,"F",48.78,0,0,0,2,0,0.23426,34.96772,0,1,1727,4
"2638","KBK_2_0063",4,3,1,37.78,5.75,"M",37.78,0,0,0,2,0,0.23435,34.96788,0,1,1730,4
"2639","KBK_2_0069",4,4,0,58.79,4.75,"F",58.79,1,1,0,3,0,0.23437,34.96801,0,1,1728,4
"2640","KBK_2_0106",4,3,1,26.77,2.76,"M",25.77,0,1,0,2,0,0.23449,34.96778,0,1,1723,4
"2641","KBK_1_0114",4,4,0,59.79,7.75,"F",59.79,1,0,0,3,0,0.23454,34.96171,0,1,1738,4
"2642","KBK_3_0092",7,4,3,58.85,12.82,"M",58.85,1,0,0,3,0,0.23454,34.9723,0,1,1777,4
"2643","KBK_5_0026",6,3,3,44.85,3.82,"M",44.85,0,1,0,3,0,0.23454,34.97932,0,1,1962,4
"2644","KBK_2_0109",5,2,3,35.78,1.75,"M",35.78,0,2,0,3,0,0.23475,34.96737,0,1,1713,4
"2645","KBK_2_0108",3,1,2,68.8,9.76,"M",68.8,0,0,0,1,0,0.23478,34.9673,0,1,1712,4
"2646","KBK_2_0046",5,3,2,27.77,5.75,NA,NA,0,0,0,4,0,0.23487,34.96806,0,1,1727,4
"2647","KBK_2_0047",6,4,2,47.78,1.75,"M",47.78,0,1,0,4,0,0.23487,34.96843,0,1,1733,4
"2648","KBK_2_0110",3,2,1,40.78,1.75,"M",40.78,0,1,0,2,0,0.23491,34.96756,0,1,1715,4
"2649","KBK_5_0025",5,2,3,55.85,0.82,"M",55.85,0,1,1,2,0,0.23493,34.98017,0,1,1996,4
"2650","KBK_2_0068",3,2,1,19.76,0.75,"M",19.76,0,1,1,2,0,0.23499,34.96973,0,1,1689,4
"2651","KBK_1_0115",6,3,3,44.78,6.75,NA,NA,0,0,0,4,0,0.23506,34.96192,0,1,1721,4
"2652","KBK_2_0067",8,4,4,46.78,5.75,NA,NA,0,0,0,5,0,0.23509,34.97007,0,1,1690,4
"2653","KBK_1_0086",4,2,2,41.78,12.76,"F",41.78,0,0,0,3,0,0.23511,34.95574,0,1,1701,4
"2654","KBK_2_0111",7,2,5,41.78,3.76,"M",41.78,0,2,0,4,0,0.23514,34.96775,0,1,1720,4
"2655","KBK_2_0104",4,1,3,30.78,1.75,"M",30.78,0,2,0,2,0,0.23515,34.96885,0,1,1741,4
"2656","KBK_2_0103",3,2,1,58.79,5.76,"F",58.79,0,0,0,2,0,0.23517,34.96891,0,1,1741,4
"2657","KBK_2_0105",2,1,1,25.77,20.77,"M",25.77,0,0,0,0,0,0.23522,34.969,0,1,1740,4
"2658","KBK_1_0117",1,1,0,72.8,72.8,"F",72.8,1,0,0,0,0,0.23529,34.96194,0,1,1711,4
"2659","KBK_2_0016",5,3,2,67.79,6.75,"F",67.79,1,0,0,4,0,0.23531,34.96867,0,1,1740,4
"2660","KBK_1_0119",4,3,1,56.79,10.76,"F",56.79,0,0,0,2,0,0.23533,34.96137,0,1,1703,4
"2661","KBK_1_0120",2,1,1,20.76,2.75,NA,NA,0,1,0,1,0,0.23537,34.96154,0,1,1701,5
"2662","KBK_2_0020",2,1,1,68.79,62.79,"M",68.79,0,0,0,0,0,0.23537,34.96697,0,1,1714,4
"2663","KBK_1_0122",5,3,2,52.78,3.75,NA,NA,0,2,0,3,1,0.23539,34.96205,0,1,1700,4
"2664","KBK_1_0121",2,2,0,26.77,0.75,NA,NA,0,1,1,1,0,0.23542,34.96132,0,1,1700,4
"2665","KBK_2_0025",7,3,4,49.78,3.75,"M",49.78,1,1,0,4,0,0.23543,34.96573,0,1,1691,4
"2666","KBK_2_0018",7,2,5,38.78,1.75,NA,NA,5,2,0,6,0,0.23568,34.96779,0,1,1722,4
"2667","KBK_2_0017",9,6,3,43.78,3.75,"M",43.78,0,2,0,5,0,0.23574,34.96828,0,1,1735,4
"2668","KBK_2_0019",8,3,5,42.78,7.75,"M",42.78,1,0,0,4,0,0.23574,34.96748,0,1,1717,4
"2669","KBK_2_0021",5,3,2,58.79,8.75,NA,NA,0,0,0,3,0,0.23576,34.96696,0,1,1716,4
"2670","KBK_2_0023",4,2,2,31.77,4.75,"M",31.77,0,1,0,2,0,0.23592,34.96627,0,1,1698,4
"2671","KBK_2_0015",5,3,2,36.77,12.76,NA,NA,1,0,0,4,0,0.23595,34.97047,0,1,1748,4
"2672","KBK_5_0024",7,4,3,43.85,0.82,"M",41.84,0,1,1,3,0,0.23602,34.97972,0,1,2027,5
"2673","KBK_2_0022",5,2,3,39.78,6.75,NA,NA,3,0,0,4,0,0.23611,34.96702,0,1,1707,4
"2674","KBK_2_0011",3,1,2,28.77,3.75,"M",28.77,0,1,0,1,0,0.23621,34.97079,0,1,1751,4
"2675","KBK_3_0033",8,3,5,50.79,2.76,"M",50.79,0,2,0,6,0,0.23625,34.97368,0,1,1786,5
"2676","KBK_3_0035",6,3,3,32.78,0.76,"F",32.78,1,2,1,5,0,0.23627,34.97299,0,1,1779,4
"2677","KBK_2_0013",3,2,1,50.78,6.75,"F",50.78,1,0,0,2,0,0.23637,34.9707,0,1,1751,4
"2678","KBK_2_0012",4,1,3,26.77,2.75,"M",26.77,0,2,0,2,0,0.23651,34.97072,0,1,1752,4
"2679","KBK_2_0092",3,2,1,21.77,1.75,NA,NA,0,1,0,2,0,0.23654,34.97296,0,1,1781,5
"2680","KBK_2_0091",6,4,2,58.79,8.76,"M",58.79,0,0,0,3,0,0.2366,34.97329,0,1,1786,5
"2681","KBK_3_0032",11,8,3,85.81,5.76,"M",51.79,0,0,0,4,1,0.23669,34.97381,0,1,1797,5
"2682","KBK_2_0075",5,3,2,47.78,6.76,"M",47.78,0,0,0,3,0,0.23672,34.97271,0,1,1778,5
"2683","KBK_3_0031",5,2,3,30.78,1.76,"M",30.78,0,2,0,3,0,0.2368,34.97462,0,1,1815,5
"2684","KBK_2_0098",3,2,1,24.77,3.76,"M",24.77,1,1,0,1,0,0.23689,34.97223,0,1,1768,5
"2685","KBK_2_0100",4,1,3,24.77,1.75,NA,NA,0,1,0,3,0,0.23693,34.97199,0,1,1764,4
"2686","KBK_2_0097",2,2,0,56.79,7.76,"F",56.79,0,0,0,1,0,0.23698,34.97222,0,1,1767,4
"2687","KBK_2_0005",6,5,1,36.77,3.75,NA,NA,0,1,0,5,0,0.23704,34.96826,0,1,1749,4
"2688","KBK_2_0070",5,3,2,46.78,3.75,"M",46.78,4,1,0,3,0,0.23707,34.97047,0,1,1744,4
"2689","KBK_2_0095",6,3,3,40.78,3.76,"M",40.78,0,2,0,4,0,0.23711,34.97243,0,1,1772,4
"2690","KBK_2_0093",3,3,0,24.77,1.75,NA,NA,0,2,0,2,0,0.23713,34.97281,0,1,1780,4
"2691","KBK_2_0096",5,2,3,34.78,3.76,"M",34.78,0,1,0,3,0,0.23718,34.97243,0,1,1768,5
"2692","KBK_2_0072",2,1,1,21.76,17.76,"M",21.76,0,0,0,1,0,0.23719,34.971,0,1,1751,4
"2693","KBK_2_0112",2,1,1,38.78,20.77,"F",38.78,0,0,0,0,0,0.23719,34.96718,0,1,1717,4
"2694","KBK_2_0071",2,1,1,17.76,15.76,NA,NA,0,0,0,2,0,0.23728,34.97097,0,1,1750,4
"2695","KBK_2_0007",6,2,4,52.78,7.75,"M",52.78,0,0,0,4,0,0.23735,34.96898,0,1,1755,2
"2696","KBK_3_0030",3,1,2,22.77,1.76,"M",22.77,0,1,0,1,0,0.23736,34.97427,0,1,1809,5
"2697","KBK_1_0125",6,4,2,54.79,14.76,"M",54.79,2,0,0,1,0,0.23742,34.96156,0,1,1743,4
"2698","KBK_2_0102",6,1,5,37.78,2.76,"M",37.78,0,1,0,4,0,0.23749,34.97152,0,1,1759,4
"2699","KBK_2_0073",4,3,1,28.77,5.75,NA,NA,0,0,0,3,0,0.2375,34.97,0,1,1750,4
"2700","KBK_2_0089",11,8,3,49.78,2.75,"M",49.78,0,2,0,8,0,0.2375,34.97361,0,1,1809,4
"2701","KBK_2_0087",8,3,5,45.78,2.75,"M",45.78,0,3,0,6,0,0.23751,34.97431,0,1,1797,4
"2702","KBK_2_0113",6,3,3,33.78,2.76,"M",33.78,0,2,0,4,0,0.23754,34.96717,0,1,1716,4
"2703","KBK_2_0010",5,3,2,41.78,10.76,"M",41.78,5,0,0,2,0,0.23756,34.97059,0,1,1755,4
"2704","KBK_2_0088",4,3,1,23.77,2.75,"M",23.77,0,2,0,2,0,0.23763,34.97474,0,1,1815,4
"2705","KBK_2_0076",4,2,2,40.78,3.75,"M",40.78,0,1,0,1,0,0.2377,34.97084,0,1,1759,4
"2706","KBK_2_0004",5,1,4,33.77,0.75,NA,NA,0,2,1,4,0,0.23772,34.96848,0,1,1746,4
"2707","KBK_2_0101",4,1,3,32.78,5.76,"M",32.78,0,0,0,2,0,0.23778,34.9715,0,1,1760,4
"2708","KBK_2_0003",7,5,2,40.78,0.75,"F",40.78,0,1,1,4,0,0.2378,34.96822,0,1,1732,4
"2709","KBK_2_0008",5,2,3,26.77,1.75,"M",26.77,0,2,0,3,0,0.23783,34.96916,0,1,1754,4
"2710","KBK_2_0114",6,2,4,53.79,7.76,"M",53.79,0,0,0,2,0,0.23783,34.96722,0,1,1717,4
"2711","KBK_1_0095",5,3,2,27.77,2.75,NA,NA,0,1,0,3,1,0.23799,34.96093,0,1,1710,4
"2712","KBK_2_0086",7,5,2,35.78,2.75,"M",35.78,2,2,0,5,0,0.23802,34.97561,0,1,1872,4
"2713","KBK_2_0009",6,2,4,31.77,1.75,"M",31.77,0,2,0,4,0,0.23806,34.96946,0,1,1752,4
"2714","KBK_1_0098",9,4,5,49.78,1.75,"M",49.78,9,3,0,7,0,0.23811,34.96243,0,1,1704,4
"2715","KBK_2_0079",4,2,2,50.79,8.76,NA,NA,0,0,0,2,0,0.23811,34.97161,0,1,1766,4
"2716","KBK_2_0078",2,1,1,27.77,19.76,"M",27.77,0,0,0,0,0,0.23818,34.97176,0,1,1767,4
"2717","KBK_1_0097",6,3,3,38.78,6.75,"M",38.78,0,0,0,3,0,0.23824,34.96316,0,1,1699,4
"2718","KBK_1_0088",4,2,2,40.78,2.75,"M",40.78,0,1,0,2,0,0.23827,34.95877,0,1,1728,4
"2719","KBK_1_0096",1,1,0,26.77,26.77,NA,NA,0,0,0,0,0,0.23831,34.96292,0,1,1700,4
"2720","KBK_2_0001",5,4,1,32.77,3.75,NA,NA,1,1,0,4,0,0.23838,34.96687,0,1,1695,4
"2721","KBK_2_0002",5,2,3,45.78,3.75,"M",45.78,0,1,0,3,0,0.23839,34.96782,0,1,1717,4
"2722","KBK_2_0084",3,2,1,60.79,7.76,"F",60.79,0,0,0,1,0,0.2384,34.97436,0,1,1823,4
"2723","KBK_2_0082",4,2,2,54.79,12.76,"F",54.79,0,0,0,3,0,0.23857,34.97314,0,1,1787,4
"2724","KBK_2_0074",6,4,2,80.81,9.76,"F",80.81,0,0,0,2,0,0.23861,34.97084,0,1,1755,4
"2725","KBK_1_0093",7,3,4,45.78,3.75,"M",45.78,2,1,0,4,0,0.23864,34.96004,0,1,1718,4
"2726","KBK_2_0081",6,3,3,28.77,0.75,"M",28.77,0,2,1,3,0,0.23865,34.97243,0,1,1778,4
"2727","KBK_2_0083",5,2,3,64.79,2.75,"M",64.79,0,1,0,2,0,0.23865,34.97368,0,1,1807,4
"2728","KBK_1_0090",8,5,3,49.78,2.75,"M",49.78,0,1,0,4,0,0.23884,34.95884,0,1,1730,4
"2729","KBK_1_0087",4,1,3,51.78,8.75,"M",51.78,0,0,0,2,0,0.23921,34.95669,0,1,1752,4
"2730","TIN_14_0008",3,1,2,31.77,2.59,"M",31.77,0,1,0,1,0,0.16291,34.95948,0,1,1725,5
"2731","TIN_14_0007",3,2,1,24.77,3.84,"M",24.77,0,1,0,1,0,0.16342,34.96072,0,1,1757,4
