site,Sublocat,village,Collector,Subcode,Villcode,House,Elevation,Lat,Long,HHUNCODE,Sex,Age,HHhead,Relate,NetHH,HHspray,Lang
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0081,1192.000000,-0.076433,34.976433,KBW020081,F,6.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0084,1194.000000,-0.076450,34.975200,KBW020084,F,42.88,Y,1,Y,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0084,1194.000000,-0.076450,34.975200,KBW020084,F,11.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0084,1194.000000,-0.076450,34.975200,KBW020084,F,11.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0084,1187.000000,-0.076467,34.979417,KBW040084,F,68.91,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0084,1187.000000,-0.076467,34.979417,KBW040084,F,3.86,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0120,1196.000000,-0.076517,34.971983,KBW020120,F,42.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0120,1196.000000,-0.076517,34.971983,KBW020120,F,17.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0085,1189.000000,-0.076533,34.978967,KBW040085,F,62.90,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0085,1189.000000,-0.076533,34.978967,KBW040085,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0069,1192.000000,-0.076567,34.983083,KBW040069,F,34.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0069,1192.000000,-0.076567,34.983083,KBW040069,F,10.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0069,1192.000000,-0.076567,34.983083,KBW040069,F,6.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0069,1192.000000,-0.076567,34.983083,KBW040069,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0064,1189.000000,-0.076600,34.984033,KBW040064,F,43.89,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0064,1189.000000,-0.076600,34.984033,KBW040064,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0064,1189.000000,-0.076600,34.984033,KBW040064,F,22.88,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0075,1196.000000,-0.076633,34.981217,KBW040075,F,26.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0075,1196.000000,-0.076633,34.981217,KBW040075,F,6.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0075,1196.000000,-0.076633,34.981217,KBW040075,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0076,1197.000000,-0.076633,34.980800,KBW040076,F,57.90,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0073,1195.000000,-0.076700,34.981450,KBW040073,F,25.88,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0119,1196.000000,-0.076717,34.972217,KBW020119,F,63.90,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0074,1196.000000,-0.076733,34.981300,KBW040074,F,59.90,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0074,1196.000000,-0.076733,34.981300,KBW040074,F,30.88,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0118,1196.000000,-0.076767,34.971983,KBW020118,F,20.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0118,1196.000000,-0.076767,34.971983,KBW020118,F,1.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0070,1193.000000,-0.076800,34.981983,KBW040070,F,43.89,N,2,Y,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0070,1193.000000,-0.076800,34.981983,KBW040070,F,9.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0070,1193.000000,-0.076800,34.981983,KBW040070,F,9.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0070,1193.000000,-0.076800,34.981983,KBW040070,F,7.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0055,1192.000000,-0.076817,34.969683,KBW020055,F,65.90,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0055,1192.000000,-0.076817,34.969683,KBW020055,F,9.86,N,9,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0072,1194.000000,-0.076867,34.981400,KBW040072,F,48.89,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0072,1194.000000,-0.076867,34.981400,KBW040072,F,21.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0107,1196.000000,-0.076950,34.972850,KBW020107,F,37.88,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0107,1196.000000,-0.076950,34.972850,KBW020107,F,16.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0107,1196.000000,-0.076950,34.972850,KBW020107,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0107,1196.000000,-0.076950,34.972850,KBW020107,F,11.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0107,1196.000000,-0.076950,34.972850,KBW020107,F,4.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0062,1188.000000,-0.077000,34.984733,KBW040062,F,40.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0085,1194.000000,-0.077067,34.976800,KBW020085,F,54.89,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0085,1194.000000,-0.077067,34.976800,KBW020085,F,9.86,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0085,1194.000000,-0.077067,34.976800,KBW020085,F,6.86,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0056,1193.000000,-0.077150,34.969750,KBW020056,F,29.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0056,1193.000000,-0.077150,34.969750,KBW020056,F,12.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0056,1193.000000,-0.077150,34.969750,KBW020056,F,4.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0071,1193.000000,-0.077167,34.981383,KBW040071,F,42.89,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0071,1193.000000,-0.077167,34.981383,KBW040071,F,17.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0071,1193.000000,-0.077167,34.981383,KBW040071,F,5.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0071,1193.000000,-0.077167,34.981383,KBW040071,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0092,1193.000000,-0.077183,34.978150,KBW040092,F,42.89,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0092,1193.000000,-0.077183,34.978150,KBW040092,F,25.88,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0092,1193.000000,-0.077183,34.978150,KBW040092,F,22.88,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0086,1193.000000,-0.077233,34.976367,KBW020086,F,56.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0086,1193.000000,-0.077233,34.976367,KBW020086,F,10.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0086,1193.000000,-0.077233,34.976367,KBW020086,F,13.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0063,1188.000000,-0.077267,34.984533,KBW040063,F,31.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0063,1188.000000,-0.077267,34.984533,KBW040063,F,15.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0063,1188.000000,-0.077267,34.984533,KBW040063,F,5.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0063,1188.000000,-0.077267,34.984533,KBW040063,F,1.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0093,1192.000000,-0.077317,34.978533,KBW040093,F,30.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0093,1192.000000,-0.077317,34.978533,KBW040093,F,13.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0093,1192.000000,-0.077317,34.978533,KBW040093,F,12.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0093,1192.000000,-0.077317,34.978533,KBW040093,F,10.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0093,1192.000000,-0.077317,34.978533,KBW040093,F,6.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0093,1192.000000,-0.077317,34.978533,KBW040093,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0091,1193.000000,-0.077350,34.977633,KBW040091,F,48.89,Y,1,Y,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0091,1193.000000,-0.077350,34.977633,KBW040091,F,18.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0091,1193.000000,-0.077350,34.977633,KBW040091,F,11.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0091,1193.000000,-0.077350,34.977633,KBW040091,F,6.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0097,1195.000000,-0.077500,34.973800,KBW020097,F,57.90,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0097,1195.000000,-0.077500,34.973800,KBW020097,F,34.88,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0097,1195.000000,-0.077500,34.973800,KBW020097,F,19.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0097,1195.000000,-0.077500,34.973800,KBW020097,F,27.88,N,8,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0044,1198.000000,-0.077583,34.977583,KBW030044,F,31.88,N,2,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0044,1198.000000,-0.077583,34.977583,KBW030044,F,11.87,N,8,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0044,1198.000000,-0.077583,34.977583,KBW030044,F,2.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0114,1197.000000,-0.077583,34.981533,KBW040114,F,60.90,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0122,1194.000000,-0.077650,34.971483,KBW020122,F,18.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0122,1194.000000,-0.077650,34.971483,KBW020122,F,1.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0121,1196.000000,-0.077683,34.971683,KBW020121,F,45.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0121,1196.000000,-0.077683,34.971683,KBW020121,F,22.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0121,1196.000000,-0.077683,34.971683,KBW020121,F,21.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0121,1196.000000,-0.077683,34.971683,KBW020121,F,15.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0121,1196.000000,-0.077683,34.971683,KBW020121,F,12.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0121,1196.000000,-0.077683,34.971683,KBW020121,F,9.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0079,1191.000000,-0.077700,34.976267,KBW020079,F,80.91,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0079,1191.000000,-0.077700,34.976267,KBW020079,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0043,1197.000000,-0.077700,34.977833,KBW030043,F,64.90,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0087,1193.000000,-0.077717,34.975700,KBW020087,F,28.87,N,2,Y,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0087,1193.000000,-0.077717,34.975700,KBW020087,F,2.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0087,1193.000000,-0.077717,34.975700,KBW020087,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0113,1198.000000,-0.077717,34.982200,KBW040113,F,2.86,N,9,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0113,1198.000000,-0.077717,34.982200,KBW040113,F,38.89,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0113,1198.000000,-0.077717,34.982200,KBW040113,F,20.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0113,1198.000000,-0.077717,34.982200,KBW040113,F,18.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0098,1194.000000,-0.077750,34.973933,KBW020098,F,24.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0080,1191.000000,-0.077833,34.976267,KBW020080,F,25.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0080,1191.000000,-0.077833,34.976267,KBW020080,F,7.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0080,1191.000000,-0.077833,34.976267,KBW020080,F,0.53,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0001,1200.000000,-0.077883,34.977250,KBW020001,F,45.88,Y,1,Y,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0001,1200.000000,-0.077883,34.977250,KBW020001,F,21.87,N,8,Y,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0115,1196.000000,-0.077883,34.978067,KBW040115,F,77.91,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0115,1196.000000,-0.077883,34.978067,KBW040115,F,10.87,N,9,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0115,1196.000000,-0.077883,34.978067,KBW040115,F,12.87,N,9,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0115,1196.000000,-0.077883,34.978067,KBW040115,F,13.87,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0044,1187.000000,-0.077900,34.968033,KBW020044,F,33.88,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0044,1187.000000,-0.077900,34.968033,KBW020044,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0044,1187.000000,-0.077900,34.968033,KBW020044,F,1.85,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0111,1196.000000,-0.077900,34.982550,KBW040111,F,42.89,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0111,1196.000000,-0.077900,34.982550,KBW040111,F,10.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0123,1186.000000,-0.077933,34.978850,KBW040123,F,25.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0123,1186.000000,-0.077933,34.978850,KBW040123,F,7.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0123,1186.000000,-0.077933,34.978850,KBW040123,F,12.87,N,14,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0123,1192.000000,-0.078000,34.971817,KBW020123,F,26.88,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0123,1192.000000,-0.078000,34.971817,KBW020123,F,8.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0123,1192.000000,-0.078000,34.971817,KBW020123,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0112,1196.000000,-0.078017,34.982217,KBW040112,F,24.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0112,1196.000000,-0.078017,34.982217,KBW040112,F,8.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0112,1196.000000,-0.078017,34.982217,KBW040112,F,6.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0112,1196.000000,-0.078017,34.982217,KBW040112,F,2.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0078,1191.000000,-0.078033,34.976017,KBW020078,F,28.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0078,1191.000000,-0.078033,34.976017,KBW020078,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0078,1191.000000,-0.078033,34.976017,KBW020078,F,12.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0078,1191.000000,-0.078033,34.976017,KBW020078,F,5.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0078,1191.000000,-0.078033,34.976017,KBW020078,F,2.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0106,1194.000000,-0.078067,34.972817,KBW020106,F,25.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0106,1194.000000,-0.078067,34.972817,KBW020106,F,13.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0106,1194.000000,-0.078067,34.972817,KBW020106,F,10.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0106,1194.000000,-0.078067,34.972817,KBW020106,F,6.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,30.88,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,20.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,19.87,N,5,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,7.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,6.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,4.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0127,1192.000000,-0.078067,34.972450,KBW020127,F,2.86,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0094,1192.000000,-0.078083,34.979367,KBW040094,F,48.89,Y,1,N,N,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0094,1192.000000,-0.078083,34.979367,KBW040094,F,8.87,N,8,N,N,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0096,1195.000000,-0.078100,34.974483,KBW020096,F,51.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0096,1195.000000,-0.078100,34.974483,KBW020096,F,6.86,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0096,1195.000000,-0.078100,34.974483,KBW020096,F,2.86,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0088,1191.000000,-0.078117,34.975283,KBW020088,F,48.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0088,1191.000000,-0.078117,34.975283,KBW020088,F,18.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0060,1192.000000,-0.078150,34.971117,KBW020060,F,70.90,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0108,1196.000000,-0.078167,34.980800,KBW040108,F,68.91,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0077,1191.000000,-0.078183,34.976183,KBW020077,F,37.88,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0077,1191.000000,-0.078183,34.976183,KBW020077,F,17.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0077,1191.000000,-0.078183,34.976183,KBW020077,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0077,1191.000000,-0.078183,34.976183,KBW020077,F,8.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0077,1191.000000,-0.078183,34.976183,KBW020077,F,7.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0077,1191.000000,-0.078183,34.976183,KBW020077,F,0.53,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0089,1192.000000,-0.078183,34.975600,KBW020089,F,51.89,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0101,1194.000000,-0.078183,34.973783,KBW020101,F,61.90,Y,1,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0101,1194.000000,-0.078183,34.973783,KBW020101,F,3.86,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0061,1193.000000,-0.078183,34.971217,KBW020061,F,82.91,Y,1,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0042,1194.000000,-0.078250,34.977783,KBW030042,F,60.90,N,2,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0042,1194.000000,-0.078250,34.977783,KBW030042,F,21.87,N,14,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0041,1196.000000,-0.078350,34.977550,KBW030041,F,30.88,N,2,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0041,1196.000000,-0.078350,34.977550,KBW030041,F,10.87,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0107,1195.000000,-0.078350,34.980850,KBW040107,F,38.89,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0107,1195.000000,-0.078350,34.980850,KBW040107,F,27.88,N,8,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0110,1194.000000,-0.078350,34.983417,KBW040110,F,37.88,Y,1,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0110,1194.000000,-0.078350,34.983417,KBW040110,F,16.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0100,1194.000000,-0.078450,34.973683,KBW020100,F,52.89,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0100,1194.000000,-0.078450,34.973683,KBW020100,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0100,1194.000000,-0.078450,34.973683,KBW020100,F,10.87,N,9,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0105,1193.000000,-0.078450,34.973017,KBW020105,F,31.88,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0105,1193.000000,-0.078450,34.973017,KBW020105,F,14.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0105,1193.000000,-0.078450,34.973017,KBW020105,F,12.87,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0105,1193.000000,-0.078450,34.973017,KBW020105,F,0.44,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0059,1192.000000,-0.078483,34.971133,KBW020059,F,25.87,N,2,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0040,1195.000000,-0.078500,34.977600,KBW030040,F,24.87,N,2,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0058,1194.000000,-0.078500,34.971350,KBW020058,F,24.87,N,2,Y,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0058,1194.000000,-0.078500,34.971350,KBW020058,F,3.86,N,8,N,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0058,1194.000000,-0.078500,34.971350,KBW020058,F,10.86,N,5,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0039,1195.000000,-0.078517,34.978050,KBW030039,F,60.90,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0109,1194.000000,-0.078533,34.982733,KBW040109,F,36.88,N,2,N,Y,2.000000
Low,Kabar West,Ramindi,Kenneth ochieng,KBW,04,0109,1194.000000,-0.078533,34.982733,KBW040109,F,17.87,N,8,N,Y,2.000000
Low,Kabar West,Gari,Kenneth ochieng,KBW,03,0038,1194.000000,-0.078567,34.977717,KBW030038,F,18.87,N,2,Y,Y,2.000000
Low,Kabar West,Othoche,Kenneth ochieng,KBW,02,0073,1192.000000,-0.078567,34.976333,KBW020073,F,56.89,N,2,Y,Y,2.000000
